Object Type, Object Color, Object Movement Direction, Object Speed (km/h)
2018-10-14 20:26:13.705556, 2
2018-10-14 20:26:13.705556, 2
2018-10-14 20:26:17.743787, 2
2018-10-14 20:26:17.743787, 2
2018-10-14 20:26:22.449056, 3
2018-10-14 20:26:22.449056, 3
2018-10-14 20:26:26.297276, 3
2018-10-14 20:26:26.297276, 3
2018-10-14 20:26:30.082493, 5
2018-10-14 20:26:30.082493, 5
2018-10-14 20:26:33.785704, 4
2018-10-14 20:26:33.785704, 4
2018-10-14 20:26:37.394911, 3
2018-10-14 20:26:37.394911, 3
2018-10-14 20:26:41.047120, 3
2018-10-14 20:26:41.047120, 3
2018-10-14 20:26:44.765332, 3
2018-10-14 20:26:44.765332, 3
2018-10-14 20:26:48.467544, 3
2018-10-14 20:26:48.467544, 3
2018-10-14 20:26:52.121753, 3
2018-10-14 20:26:52.121753, 3
2018-10-14 20:26:55.733960, 3
2018-10-14 20:26:55.733960, 3
2018-10-14 20:26:59.419171, 3
2018-10-14 20:26:59.419171, 3
2018-10-14 20:27:03.202387, 3
2018-10-14 20:27:03.202387, 3
2018-10-14 20:27:06.829594, 3
2018-10-14 20:27:06.829594, 3
2018-10-14 20:27:10.394798, 3
2018-10-14 20:27:10.394798, 3
2018-10-14 20:27:14.082009, 3
2018-10-14 20:27:14.082009, 3
2018-10-14 20:27:17.606211, 3
2018-10-14 20:27:17.606211, 3
2018-10-14 20:27:21.192416, 3
2018-10-14 20:27:21.192416, 3
2018-10-14 20:27:24.720618, 2
2018-10-14 20:27:24.720618, 2
2018-10-14 20:27:28.413829, 3
2018-10-14 20:27:28.413829, 3
2018-10-14 20:27:31.977033, 3
2018-10-14 20:27:31.977033, 3
2018-10-14 20:27:35.526236, 3
2018-10-14 20:27:35.526236, 3
2018-10-14 20:27:39.128442, 3
2018-10-14 20:27:39.128442, 3
2018-10-14 20:27:42.744649, 3
2018-10-14 20:27:42.744649, 3
2018-10-14 20:27:46.294852, 3
2018-10-14 20:27:46.294852, 3
2018-10-14 20:27:49.903058, 3
2018-10-14 20:27:49.903058, 3
2018-10-14 20:27:53.371256, 4
2018-10-14 20:27:53.371256, 4
2018-10-14 20:27:57.004464, 4
2018-10-14 20:27:57.004464, 4
2018-10-14 20:28:00.622671, 3
2018-10-14 20:28:00.622671, 3
2018-10-14 20:28:04.175874, 4
2018-10-14 20:28:04.175874, 4
2018-10-14 20:28:07.774080, 4
2018-10-14 20:28:07.774080, 4
2018-10-14 20:28:11.391287, 4
2018-10-14 20:28:11.391287, 4
2018-10-14 20:28:15.029495, 4
2018-10-14 20:28:15.029495, 4
2018-10-14 20:28:18.598699, 3
2018-10-14 20:28:18.598699, 3
2018-10-14 20:28:22.178904, 4
2018-10-14 20:28:22.178904, 4
2018-10-14 20:28:25.828113, 4
2018-10-14 20:28:25.828113, 4
2018-10-14 20:28:29.366315, 3
2018-10-14 20:28:29.366315, 3
2018-10-14 20:28:32.941520, 2
2018-10-14 20:28:32.941520, 2
2018-10-14 20:28:36.529725, 3
2018-10-14 20:28:36.529725, 3
2018-10-14 20:28:40.160933, 4
2018-10-14 20:28:40.160933, 4
2018-10-14 20:28:43.745138, 4
2018-10-14 20:28:43.745138, 4
2018-10-14 20:28:47.270339, 3
2018-10-14 20:28:47.270339, 3
2018-10-14 20:28:50.886546, 4
2018-10-14 20:28:50.886546, 4
2018-10-14 20:28:54.526754, 4
2018-10-14 20:28:54.526754, 4
2018-10-14 20:28:58.112959, 4
2018-10-14 20:28:58.112959, 4
2018-10-14 20:29:01.722166, 4
2018-10-14 20:29:01.722166, 4
2018-10-14 20:29:05.279369, 4
2018-10-14 20:29:05.279369, 4
2018-10-14 20:29:08.922578, 4
2018-10-14 20:29:08.922578, 4
2018-10-14 20:29:12.516783, 4
2018-10-14 20:29:12.516783, 4
2018-10-14 20:29:16.072987, 4
2018-10-14 20:29:16.072987, 4
2018-10-14 20:29:19.664192, 4
2018-10-14 20:29:19.664192, 4
2018-10-14 20:29:23.319401, 4
2018-10-14 20:29:23.319401, 4
2018-10-14 20:29:26.863604, 4
2018-10-14 20:29:26.863604, 4
2018-10-14 20:29:30.461810, 4
2018-10-14 20:29:30.461810, 4
2018-10-14 20:29:34.016013, 4
2018-10-14 20:29:34.016013, 4
2018-10-14 20:29:37.813230, 4
2018-10-14 20:29:37.813230, 4
2018-10-14 20:29:41.409436, 4
2018-10-14 20:29:41.409436, 4
2018-10-14 20:29:44.965639, 4
2018-10-14 20:29:44.965639, 4
2018-10-14 20:29:48.559845, 3
2018-10-14 20:29:48.559845, 3
2018-10-14 20:29:52.210054, 3
2018-10-14 20:29:52.210054, 3
2018-10-14 20:29:55.805259, 3
2018-10-14 20:29:55.805259, 3
2018-10-14 20:29:59.392464, 3
2018-10-14 20:29:59.392464, 3
2018-10-14 20:30:02.931667, 3
2018-10-14 20:30:02.931667, 3
2018-10-14 20:30:06.555874, 3
2018-10-14 20:30:06.555874, 3
2018-10-14 20:30:10.098077, 3
2018-10-14 20:30:10.098077, 3
2018-10-14 20:30:13.657280, 4
2018-10-14 20:30:13.657280, 4
2018-10-14 20:30:17.261486, 4
2018-10-14 20:30:17.261486, 4
2018-10-14 20:30:20.852692, 3
2018-10-14 20:30:20.852692, 3
2018-10-14 20:30:24.456898, 4
2018-10-14 20:30:24.456898, 4
2018-10-14 20:30:28.024102, 4
2018-10-14 20:30:28.024102, 4
2018-10-14 20:30:31.593306, 3
2018-10-14 20:30:31.593306, 3
2018-10-14 20:30:35.268516, 3
2018-10-14 20:30:35.268516, 3
2018-10-14 20:30:38.792718, 3
2018-10-14 20:30:38.792718, 3
2018-10-14 20:30:42.383923, 3
2018-10-14 20:30:42.383923, 3
2018-10-14 20:30:45.959128, 3
2018-10-14 20:30:45.959128, 3
2018-10-14 20:30:49.516331, 3
2018-10-14 20:30:49.516331, 3
2018-10-14 20:30:53.229544, 4
2018-10-14 20:30:53.229544, 4
2018-10-14 20:30:57.042762, 3
2018-10-14 20:30:57.042762, 3
2018-10-14 20:31:00.721972, 3
2018-10-14 20:31:00.721972, 3
2018-10-14 20:31:04.450186, 4
2018-10-14 20:31:04.450186, 4
2018-10-14 20:31:08.035391, 3
2018-10-14 20:31:08.035391, 3
2018-10-14 20:31:11.754603, 4
2018-10-14 20:31:11.754603, 4
2018-10-14 20:31:15.320807, 4
2018-10-14 20:31:15.320807, 4
2018-10-14 20:31:18.897012, 4
2018-10-14 20:31:18.897012, 4
2018-10-14 20:31:22.523219, 4
2018-10-14 20:31:22.523219, 4
2018-10-14 20:31:26.174428, 4
2018-10-14 20:31:26.174428, 4
2018-10-14 20:31:29.759633, 4
2018-10-14 20:31:29.759633, 4
2018-10-14 20:31:33.428843, 4
2018-10-14 20:31:33.428843, 4
2018-10-14 20:31:37.068051, 4
2018-10-14 20:31:37.068051, 4
2018-10-14 20:31:40.669257, 4
2018-10-14 20:31:40.669257, 4
2018-10-14 20:31:44.256462, 4
2018-10-14 20:31:44.256462, 4
2018-10-14 20:31:47.804665, 4
2018-10-14 20:31:47.804665, 4
2018-10-14 20:31:51.410872, 4
2018-10-14 20:31:51.410872, 4
2018-10-14 20:31:55.048080, 4
2018-10-14 20:31:55.048080, 4
2018-10-14 20:31:58.653286, 4
2018-10-14 20:31:58.653286, 4
2018-10-14 20:32:02.300494, 4
2018-10-14 20:32:02.300494, 4
2018-10-14 20:32:05.939703, 4
2018-10-14 20:32:05.939703, 4
2018-10-14 20:32:09.592911, 4
